PlotCode,cwd,year,mean,sd,cwd_z
ESV-13-C-02,308.5,2019,221.46666717529297,80.71636413995432,1.0782613135770052
ESV-13-C-02,197,2020,221.46666717529297,80.71636413995432,-0.30311904452076344
ESV-13-C-02,281.5,2021,221.46666717529297,80.71636413995432,0.743756652871716
ESV-13-C-02,86.30000305175781,2022,221.46666717529297,80.71636413995432,-1.6745881156040343
ESV-13-C-02,282.1000061035156,2023,221.46666717529297,80.71636413995432,0.7511901653931085
ESV-13-C-03,118.10000000000001,1991,160.40333340962727,80.88687937993711,-0.5229937628193383
ESV-13-C-03,164.10000610351562,1992,160.40333340962727,80.88687937993711,0.045701759323963594
ESV-13-C-03,105.80000305175781,1993,160.40333340962727,80.88687937993711,-0.6750579423566322
ESV-13-C-03,222.39999389648438,1994,160.40333340962727,80.88687937993711,0.7664612723609973
ESV-13-C-03,19.200000762939453,1995,160.40333340962727,80.88687937993711,-1.745688963761796
ESV-13-C-03,149.5,1996,160.40333340962727,80.88687937993711,-0.13479730573376142
ESV-13-C-03,47.29999923706055,1997,160.40333340962727,80.88687937993711,-1.3982902423680403
ESV-13-C-03,109.30000305175781,1998,160.40333340962727,80.88687937993711,-0.631787636630533
ESV-13-C-03,97.9,1999,160.40333340962727,80.88687937993711,-0.7727252415813974
ESV-13-C-03,258.6000061035156,2000,160.40333340962727,80.88687937993711,1.214000013928646
ESV-13-C-03,187.8000030517578,2001,160.40333340962727,80.88687937993711,0.3387035060834096
ESV-13-C-03,283.3999938964844,2002,160.40333340962727,80.88687937993711,1.520600886444443
ESV-13-C-03,153.3000030517578,2003,160.40333340962727,80.88687937993711,-0.08781807893099826
ESV-13-C-03,212.8000030517578,2004,160.40333340962727,80.88687937993711,0.6477771184126906
ESV-13-C-03,98.19999694824219,2005,160.40333340962727,80.88687937993711,-0.7690163959621585
ESV-13-C-03,320.79998779296875,2006,160.40333340962727,80.88687937993711,1.9829749350316226
ESV-13-C-03,219.1999969482422,2007,160.40333340962727,80.88687937993711,0.7268998877115617
ESV-13-C-03,154.89999389648438,2008,160.40333340962727,80.88687937993711,-0.0680374809280616
ESV-13-C-03,79.4000015258789,2009,160.40333340962727,80.88687937993711,-1.0014396958407092
ESV-13-C-03,113,2010,160.40333340962727,80.88687937993711,-0.5860447797345117
ESV-13-C-03,148.60000610351562,2011,160.40333340962727,80.88687937993711,-0.14592388032019066
ESV-13-C-03,380.20001220703125,2012,160.40333340962727,80.88687937993711,2.717334139755694
ESV-13-C-03,148,2013,160.40333340962727,80.88687937993711,-0.1533417224735183
ESV-13-C-03,133.8000030517578,2014,160.40333340962727,80.88687937993711,-0.32889549654783745
ESV-13-C-03,60.70000076293945,2015,160.40333340962727,80.88687937993711,-1.2326267672951896
ESV-13-C-03,154.89999389648438,2016,160.40333340962727,80.88687937993711,-0.0680374809280616
ESV-13-C-03,223.5,2017,160.40333340962727,80.88687937993711,0.7800605867609105
ESV-13-C-03,98.19999694824219,2018,160.40333340962727,80.88687937993711,-0.7690163959621585
ESV-13-C-03,219.3000030517578,2019,160.40333340962727,80.88687937993711,0.7281362576183037
ESV-13-C-03,129.89999389648438,2020,160.40333340962727,80.88687937993711,-0.37711109325734266
ESV-13-C-03,207.3000030517578,2021,160.40333340962727,80.88687937993711,0.5797809237002488
ESV-13-C-03,36.599998474121094,2022,160.40333340962727,80.88687937993711,-1.5305737578771508
ESV-13-C-03,196.10000610351562,2023,160.40333340962727,80.88687937993711,0.44131598310544334
ESV-13-T-83-02,118.10000000000001,1991,160.40333340962727,80.88687937993711,-0.5229937628193383
ESV-13-T-83-02,164.10000610351562,1992,160.40333340962727,80.88687937993711,0.045701759323963594
ESV-13-T-83-02,105.80000305175781,1993,160.40333340962727,80.88687937993711,-0.6750579423566322
ESV-13-T-83-02,222.39999389648438,1994,160.40333340962727,80.88687937993711,0.7664612723609973
ESV-13-T-83-02,19.200000762939453,1995,160.40333340962727,80.88687937993711,-1.745688963761796
ESV-13-T-83-02,149.5,1996,160.40333340962727,80.88687937993711,-0.13479730573376142
ESV-13-T-83-02,47.29999923706055,1997,160.40333340962727,80.88687937993711,-1.3982902423680403
ESV-13-T-83-02,109.30000305175781,1998,160.40333340962727,80.88687937993711,-0.631787636630533
ESV-13-T-83-02,97.9,1999,160.40333340962727,80.88687937993711,-0.7727252415813974
ESV-13-T-83-02,258.6000061035156,2000,160.40333340962727,80.88687937993711,1.214000013928646
ESV-13-T-83-02,187.8000030517578,2001,160.40333340962727,80.88687937993711,0.3387035060834096
ESV-13-T-83-02,283.3999938964844,2002,160.40333340962727,80.88687937993711,1.520600886444443
ESV-13-T-83-02,153.3000030517578,2003,160.40333340962727,80.88687937993711,-0.08781807893099826
ESV-13-T-83-02,212.8000030517578,2004,160.40333340962727,80.88687937993711,0.6477771184126906
ESV-13-T-83-02,98.19999694824219,2005,160.40333340962727,80.88687937993711,-0.7690163959621585
ESV-13-T-83-02,320.79998779296875,2006,160.40333340962727,80.88687937993711,1.9829749350316226
ESV-13-T-83-02,219.1999969482422,2007,160.40333340962727,80.88687937993711,0.7268998877115617
ESV-13-T-83-02,154.89999389648438,2008,160.40333340962727,80.88687937993711,-0.0680374809280616
ESV-13-T-83-02,79.4000015258789,2009,160.40333340962727,80.88687937993711,-1.0014396958407092
ESV-13-T-83-02,113,2010,160.40333340962727,80.88687937993711,-0.5860447797345117
ESV-13-T-83-02,148.60000610351562,2011,160.40333340962727,80.88687937993711,-0.14592388032019066
ESV-13-T-83-02,380.20001220703125,2012,160.40333340962727,80.88687937993711,2.717334139755694
ESV-13-T-83-02,148,2013,160.40333340962727,80.88687937993711,-0.1533417224735183
ESV-13-T-83-02,133.8000030517578,2014,160.40333340962727,80.88687937993711,-0.32889549654783745
ESV-13-T-83-02,60.70000076293945,2015,160.40333340962727,80.88687937993711,-1.2326267672951896
ESV-13-T-83-02,154.89999389648438,2016,160.40333340962727,80.88687937993711,-0.0680374809280616
ESV-13-T-83-02,223.5,2017,160.40333340962727,80.88687937993711,0.7800605867609105
ESV-13-T-83-02,98.19999694824219,2018,160.40333340962727,80.88687937993711,-0.7690163959621585
ESV-13-T-83-02,219.3000030517578,2019,160.40333340962727,80.88687937993711,0.7281362576183037
ESV-13-T-83-02,129.89999389648438,2020,160.40333340962727,80.88687937993711,-0.37711109325734266
ESV-13-T-83-02,207.3000030517578,2021,160.40333340962727,80.88687937993711,0.5797809237002488
ESV-13-T-83-02,36.599998474121094,2022,160.40333340962727,80.88687937993711,-1.5305737578771508
ESV-13-T-83-02,196.10000610351562,2023,160.40333340962727,80.88687937993711,0.44131598310544334
ESV-13-T-83-03,118.10000000000001,1991,160.40333340962727,80.88687937993711,-0.5229937628193383
ESV-13-T-83-03,164.10000610351562,1992,160.40333340962727,80.88687937993711,0.045701759323963594
ESV-13-T-83-03,105.80000305175781,1993,160.40333340962727,80.88687937993711,-0.6750579423566322
ESV-13-T-83-03,222.39999389648438,1994,160.40333340962727,80.88687937993711,0.7664612723609973
ESV-13-T-83-03,19.200000762939453,1995,160.40333340962727,80.88687937993711,-1.745688963761796
ESV-13-T-83-03,149.5,1996,160.40333340962727,80.88687937993711,-0.13479730573376142
ESV-13-T-83-03,47.29999923706055,1997,160.40333340962727,80.88687937993711,-1.3982902423680403
ESV-13-T-83-03,109.30000305175781,1998,160.40333340962727,80.88687937993711,-0.631787636630533
ESV-13-T-83-03,97.9,1999,160.40333340962727,80.88687937993711,-0.7727252415813974
ESV-13-T-83-03,258.6000061035156,2000,160.40333340962727,80.88687937993711,1.214000013928646
ESV-13-T-83-03,187.8000030517578,2001,160.40333340962727,80.88687937993711,0.3387035060834096
ESV-13-T-83-03,283.3999938964844,2002,160.40333340962727,80.88687937993711,1.520600886444443
ESV-13-T-83-03,153.3000030517578,2003,160.40333340962727,80.88687937993711,-0.08781807893099826
ESV-13-T-83-03,212.8000030517578,2004,160.40333340962727,80.88687937993711,0.6477771184126906
ESV-13-T-83-03,98.19999694824219,2005,160.40333340962727,80.88687937993711,-0.7690163959621585
ESV-13-T-83-03,320.79998779296875,2006,160.40333340962727,80.88687937993711,1.9829749350316226
ESV-13-T-83-03,219.1999969482422,2007,160.40333340962727,80.88687937993711,0.7268998877115617
ESV-13-T-83-03,154.89999389648438,2008,160.40333340962727,80.88687937993711,-0.0680374809280616
ESV-13-T-83-03,79.4000015258789,2009,160.40333340962727,80.88687937993711,-1.0014396958407092
ESV-13-T-83-03,113,2010,160.40333340962727,80.88687937993711,-0.5860447797345117
ESV-13-T-83-03,148.60000610351562,2011,160.40333340962727,80.88687937993711,-0.14592388032019066
ESV-13-T-83-03,380.20001220703125,2012,160.40333340962727,80.88687937993711,2.717334139755694
ESV-13-T-83-03,148,2013,160.40333340962727,80.88687937993711,-0.1533417224735183
ESV-13-T-83-03,133.8000030517578,2014,160.40333340962727,80.88687937993711,-0.32889549654783745
ESV-13-T-83-03,60.70000076293945,2015,160.40333340962727,80.88687937993711,-1.2326267672951896
ESV-13-T-83-03,154.89999389648438,2016,160.40333340962727,80.88687937993711,-0.0680374809280616
ESV-13-T-83-03,223.5,2017,160.40333340962727,80.88687937993711,0.7800605867609105
ESV-13-T-83-03,98.19999694824219,2018,160.40333340962727,80.88687937993711,-0.7690163959621585
ESV-13-T-83-03,219.3000030517578,2019,160.40333340962727,80.88687937993711,0.7281362576183037
ESV-13-T-83-03,129.89999389648438,2020,160.40333340962727,80.88687937993711,-0.37711109325734266
ESV-13-T-83-03,207.3000030517578,2021,160.40333340962727,80.88687937993711,0.5797809237002488
ESV-13-T-83-03,36.599998474121094,2022,160.40333340962727,80.88687937993711,-1.5305737578771508
ESV-13-T-83-03,196.10000610351562,2023,160.40333340962727,80.88687937993711,0.44131598310544334
ESV-13-T-83-04,118.10000000000001,1991,160.40333340962727,80.88687937993711,-0.5229937628193383
ESV-13-T-83-04,164.10000610351562,1992,160.40333340962727,80.88687937993711,0.045701759323963594
ESV-13-T-83-04,105.80000305175781,1993,160.40333340962727,80.88687937993711,-0.6750579423566322
ESV-13-T-83-04,222.39999389648438,1994,160.40333340962727,80.88687937993711,0.7664612723609973
ESV-13-T-83-04,19.200000762939453,1995,160.40333340962727,80.88687937993711,-1.745688963761796
ESV-13-T-83-04,149.5,1996,160.40333340962727,80.88687937993711,-0.13479730573376142
ESV-13-T-83-04,47.29999923706055,1997,160.40333340962727,80.88687937993711,-1.3982902423680403
ESV-13-T-83-04,109.30000305175781,1998,160.40333340962727,80.88687937993711,-0.631787636630533
ESV-13-T-83-04,97.9,1999,160.40333340962727,80.88687937993711,-0.7727252415813974
ESV-13-T-83-04,258.6000061035156,2000,160.40333340962727,80.88687937993711,1.214000013928646
ESV-13-T-83-04,187.8000030517578,2001,160.40333340962727,80.88687937993711,0.3387035060834096
ESV-13-T-83-04,283.3999938964844,2002,160.40333340962727,80.88687937993711,1.520600886444443
ESV-13-T-83-04,153.3000030517578,2003,160.40333340962727,80.88687937993711,-0.08781807893099826
ESV-13-T-83-04,212.8000030517578,2004,160.40333340962727,80.88687937993711,0.6477771184126906
ESV-13-T-83-04,98.19999694824219,2005,160.40333340962727,80.88687937993711,-0.7690163959621585
ESV-13-T-83-04,320.79998779296875,2006,160.40333340962727,80.88687937993711,1.9829749350316226
ESV-13-T-83-04,219.1999969482422,2007,160.40333340962727,80.88687937993711,0.7268998877115617
ESV-13-T-83-04,154.89999389648438,2008,160.40333340962727,80.88687937993711,-0.0680374809280616
ESV-13-T-83-04,79.4000015258789,2009,160.40333340962727,80.88687937993711,-1.0014396958407092
ESV-13-T-83-04,113,2010,160.40333340962727,80.88687937993711,-0.5860447797345117
ESV-13-T-83-04,148.60000610351562,2011,160.40333340962727,80.88687937993711,-0.14592388032019066
ESV-13-T-83-04,380.20001220703125,2012,160.40333340962727,80.88687937993711,2.717334139755694
ESV-13-T-83-04,148,2013,160.40333340962727,80.88687937993711,-0.1533417224735183
ESV-13-T-83-04,133.8000030517578,2014,160.40333340962727,80.88687937993711,-0.32889549654783745
ESV-13-T-83-04,60.70000076293945,2015,160.40333340962727,80.88687937993711,-1.2326267672951896
ESV-13-T-83-04,154.89999389648438,2016,160.40333340962727,80.88687937993711,-0.0680374809280616
ESV-13-T-83-04,223.5,2017,160.40333340962727,80.88687937993711,0.7800605867609105
ESV-13-T-83-04,98.19999694824219,2018,160.40333340962727,80.88687937993711,-0.7690163959621585
ESV-13-T-83-04,219.3000030517578,2019,160.40333340962727,80.88687937993711,0.7281362576183037
ESV-13-T-83-04,129.89999389648438,2020,160.40333340962727,80.88687937993711,-0.37711109325734266
ESV-13-T-83-04,207.3000030517578,2021,160.40333340962727,80.88687937993711,0.5797809237002488
ESV-13-T-83-04,36.599998474121094,2022,160.40333340962727,80.88687937993711,-1.5305737578771508
ESV-13-T-83-04,196.10000610351562,2023,160.40333340962727,80.88687937993711,0.44131598310544334
ESV-28-C-01,107.7,1991,151.9200003560384,80.04047770501488,-0.5524704702414317
ESV-28-C-01,151.8000030517578,1992,151.9200003560384,80.04047770501488,-0.001499207747395411
ESV-28-C-01,96,1993,151.9200003560384,80.04047770501488,-0.6986465093590362
ESV-28-C-01,214.1999969482422,1994,151.9200003560384,80.04047770501488,0.7781062579577992
ESV-28-C-01,18.700000762939453,1995,151.9200003560384,80.04047770501488,-1.6644078522878698
ESV-28-C-01,144.8000030517578,1996,151.9200003560384,80.04047770501488,-0.08895495764681687
ESV-28-C-01,42.29999923706055,1997,151.9200003560384,80.04047770501488,-1.3695570574050895
ESV-28-C-01,99,1998,151.9200003560384,80.04047770501488,-0.6611654736878555
ESV-28-C-01,85.60000000000001,1999,151.9200003560384,80.04047770501488,-0.8285807663524621
ESV-28-C-01,248.3000030517578,2000,151.9200003560384,80.04047770501488,1.2041407730089146
ESV-28-C-01,184,2001,151.9200003560384,80.04047770501488,0.4007972036622621
ESV-28-C-01,279,2002,151.9200003560384,80.04047770501488,1.587696666582982
ESV-28-C-01,144.5,2003,151.9200003560384,80.04047770501488,-0.09270309934161607
ESV-28-C-01,204.3000030517578,2004,151.9200003560384,80.04047770501488,0.6544189164982654
ESV-28-C-01,87.5999984741211,2005,151.9200003560384,80.04047770501488,-0.8035934283021824
ESV-28-C-01,315.29998779296875,2006,151.9200003560384,80.04047770501488,2.041217045693543
ESV-28-C-01,213.60000610351562,2007,151.9200003560384,80.04047770501488,0.7706101652066065
ESV-28-C-01,144.60000610351562,2008,151.9200003560384,80.04047770501488,-0.09145365523054776
ESV-28-C-01,70.5,2009,151.9200003560384,80.04047770501488,-1.0172353125640714
ESV-28-C-01,105.9000015258789,2010,151.9200003560384,80.04047770501488,-0.5749590725802995
ESV-28-C-01,133.89999389648438,2011,151.9200003560384,80.04047770501488,-0.22513616830181654
ESV-28-C-01,368.8999938964844,2012,151.9200003560384,80.04047770501488,2.7108782926073323
ESV-28-C-01,143.1999969482422,2013,151.9200003560384,80.04047770501488,-0.10894491959347548
ESV-28-C-01,127,2014,151.9200003560384,80.04047770501488,-0.3113424740901697
ESV-28-C-01,59.599998474121094,2015,151.9200003560384,80.04047770501488,-1.1534164278998682
ESV-28-C-01,145.3000030517578,2016,151.9200003560384,80.04047770501488,-0.08270811836828676
ESV-28-C-01,210.10000610351562,2017,151.9200003560384,80.04047770501488,0.7268822902568958
ESV-28-C-01,91.4000015258789,2018,151.9200003560384,80.04047770501488,-0.7561174116576725
ESV-28-C-01,200.60000610351562,2019,151.9200003560384,80.04047770501488,0.6081923439648238
ESV-28-C-01,119.9000015258789,2020,151.9200003560384,80.04047770501488,-0.4000475727814566
ESV-28-C-01,197.8000030517578,2021,151.9200003560384,80.04047770501488,0.5732100058773741
ESV-28-C-01,27.899999618530273,2022,151.9200003560384,80.04047770501488,-1.5494660238607965
ESV-28-C-01,184.3000030517578,2023,151.9200003560384,80.04047770501488,0.4045453453570613
ESV-28-C-02,137.40000000000003,1991,175.71666714986165,82.14402512991794,-0.4664571414568554
ESV-28-C-02,182.5,1992,175.71666714986165,82.14402512991794,0.08257853008067134
ESV-28-C-02,116.0999984741211,1993,175.71666714986165,82.14402512991794,-0.7257578208695228
ESV-28-C-02,244.1999969482422,1994,175.71666714986165,82.14402512991794,0.8336982475605278
ESV-28-C-02,19.799999237060547,1995,175.71666714986165,82.14402512991794,-1.8980889683236888
ESV-28-C-02,162.1999969482422,1996,175.71666714986165,82.14402512991794,-0.16454842796224886
ESV-28-C-02,60.900001525878906,1997,175.71666714986165,82.14402512991794,-1.397748228704281
ESV-28-C-02,124.9000015258789,1998,175.71666714986165,82.14402512991794,-0.6186288721986992
ESV-28-C-02,121.30000000000001,1999,175.71666714986165,82.14402512991794,-0.6624543545777911
ESV-28-C-02,278.70001220703125,2000,175.71666714986165,82.14402512991794,1.2536924614333478
ESV-28-C-02,196.8000030517578,2001,175.71666714986165,82.14402512991794,0.25666304845119325
ESV-28-C-02,293.6000061035156,2002,175.71666714986165,82.14402512991794,1.4350811123171916
ESV-28-C-02,160.5,2003,175.71666714986165,82.14402512991794,-0.1852437487181224
ESV-28-C-02,230.60000610351562,2004,175.71666714986165,82.14402512991794,0.6681354957570096
ESV-28-C-02,119.19999694824219,2005,175.71666714986165,82.14402512991794,-0.6880192456144366
ESV-28-C-02,327.1000061035156,2006,175.71666714986165,82.14402512991794,1.8429014004880822
ESV-28-C-02,241.1999969482422,2007,175.71666714986165,82.14402512991794,0.7971770277243286
ESV-28-C-02,175.3000030517578,2008,175.71666714986165,82.14402512991794,-0.005072360374900626
ESV-28-C-02,98,2009,175.71666714986165,82.14402512991794,-0.9461024953056046
ESV-28-C-02,123.19999694824219,2010,175.71666714986165,82.14402512991794,-0.6393242858328377
ESV-28-C-02,164.89999389648438,2011,175.71666714986165,82.14402512991794,-0.13167936726097562
ESV-28-C-02,401.3999938964844,2012,175.71666714986165,82.14402512991794,2.747410129826057
ESV-28-C-02,160.5,2013,175.71666714986165,82.14402512991794,-0.1852437487181224
ESV-28-C-02,143.8000030517578,2014,175.71666714986165,82.14402512991794,-0.38854516865499167
ESV-28-C-02,76.80000305175781,2015,175.71666714986165,82.14402512991794,-1.2041857449967726
ESV-28-C-02,173.3000030517578,2016,175.71666714986165,82.14402512991794,-0.029419840265700055
ESV-28-C-02,237.6999969482422,2017,175.71666714986165,82.14402512991794,0.7545689379154297
ESV-28-C-02,111.0999984741211,2018,175.71666714986165,82.14402512991794,-0.7866265205965213
ESV-28-C-02,241.8000030517578,2019,175.71666714986165,82.14402512991794,0.8044813459941804
ESV-28-C-02,146.6999969482422,2020,175.71666714986165,82.14402512991794,-0.35324139711594443
ESV-28-C-02,230.60000610351562,2021,175.71666714986165,82.14402512991794,0.6681354957570096
ESV-28-C-02,55.29999923706055,2022,175.71666714986165,82.14402512991794,-1.465921200261999
ESV-28-C-02,218.5,2023,175.71666714986165,82.14402512991794,0.5208331681150611
ESV-28-C-03,118.10000000000001,1991,160.40333340962727,80.88687937993711,-0.5229937628193383
ESV-28-C-03,164.10000610351562,1992,160.40333340962727,80.88687937993711,0.045701759323963594
ESV-28-C-03,105.80000305175781,1993,160.40333340962727,80.88687937993711,-0.6750579423566322
ESV-28-C-03,222.39999389648438,1994,160.40333340962727,80.88687937993711,0.7664612723609973
ESV-28-C-03,19.200000762939453,1995,160.40333340962727,80.88687937993711,-1.745688963761796
ESV-28-C-03,149.5,1996,160.40333340962727,80.88687937993711,-0.13479730573376142
ESV-28-C-03,47.29999923706055,1997,160.40333340962727,80.88687937993711,-1.3982902423680403
ESV-28-C-03,109.30000305175781,1998,160.40333340962727,80.88687937993711,-0.631787636630533
ESV-28-C-03,97.9,1999,160.40333340962727,80.88687937993711,-0.7727252415813974
ESV-28-C-03,258.6000061035156,2000,160.40333340962727,80.88687937993711,1.214000013928646
ESV-28-C-03,187.8000030517578,2001,160.40333340962727,80.88687937993711,0.3387035060834096
ESV-28-C-03,283.3999938964844,2002,160.40333340962727,80.88687937993711,1.520600886444443
ESV-28-C-03,153.3000030517578,2003,160.40333340962727,80.88687937993711,-0.08781807893099826
ESV-28-C-03,212.8000030517578,2004,160.40333340962727,80.88687937993711,0.6477771184126906
ESV-28-C-03,98.19999694824219,2005,160.40333340962727,80.88687937993711,-0.7690163959621585
ESV-28-C-03,320.79998779296875,2006,160.40333340962727,80.88687937993711,1.9829749350316226
ESV-28-C-03,219.1999969482422,2007,160.40333340962727,80.88687937993711,0.7268998877115617
ESV-28-C-03,154.89999389648438,2008,160.40333340962727,80.88687937993711,-0.0680374809280616
ESV-28-C-03,79.4000015258789,2009,160.40333340962727,80.88687937993711,-1.0014396958407092
ESV-28-C-03,113,2010,160.40333340962727,80.88687937993711,-0.5860447797345117
ESV-28-C-03,148.60000610351562,2011,160.40333340962727,80.88687937993711,-0.14592388032019066
ESV-28-C-03,380.20001220703125,2012,160.40333340962727,80.88687937993711,2.717334139755694
ESV-28-C-03,148,2013,160.40333340962727,80.88687937993711,-0.1533417224735183
ESV-28-C-03,133.8000030517578,2014,160.40333340962727,80.88687937993711,-0.32889549654783745
ESV-28-C-03,60.70000076293945,2015,160.40333340962727,80.88687937993711,-1.2326267672951896
ESV-28-C-03,154.89999389648438,2016,160.40333340962727,80.88687937993711,-0.0680374809280616
ESV-28-C-03,223.5,2017,160.40333340962727,80.88687937993711,0.7800605867609105
ESV-28-C-03,98.19999694824219,2018,160.40333340962727,80.88687937993711,-0.7690163959621585
ESV-28-C-03,219.3000030517578,2019,160.40333340962727,80.88687937993711,0.7281362576183037
ESV-28-C-03,129.89999389648438,2020,160.40333340962727,80.88687937993711,-0.37711109325734266
ESV-28-C-03,207.3000030517578,2021,160.40333340962727,80.88687937993711,0.5797809237002488
ESV-28-C-03,36.599998474121094,2022,160.40333340962727,80.88687937993711,-1.5305737578771508
ESV-28-C-03,196.10000610351562,2023,160.40333340962727,80.88687937993711,0.44131598310544334
ESV-28-C-05,107.7,1991,151.9200003560384,80.04047770501488,-0.5524704702414317
ESV-28-C-05,151.8000030517578,1992,151.9200003560384,80.04047770501488,-0.001499207747395411
ESV-28-C-05,96,1993,151.9200003560384,80.04047770501488,-0.6986465093590362
ESV-28-C-05,214.1999969482422,1994,151.9200003560384,80.04047770501488,0.7781062579577992
